epoca,data,resultado,competicao,fase,time,mando,adversario,placar,minutos,gols_no_jogo,jogo,gols_acumulados
1971,1972-08-02,V,SP1,C,Santos,(C),Guarani,4-2,90,3,656,669
1971,1972-08-06,V,SP1,C,Santos,(F),Ferroviária,0-3,90,1,657,670
1971,1972-08-09,V,SP1,C,Santos,(C),Juventus-SP,2-1,90,2,658,672
1971,1972-08-13,D,SP1,C,Santos,(F),Palmeiras,1-0,90,0,659,672
1971,1972-08-20,V,SP1,C,Santos,(C),Portuguesa,3-1,90,1,660,673
1971,1972-08-27,D,SP1,C,Santos,(F),XV de Piracicaba,1-0,90,0,661,673
1971,1972-08-30,D,SP1,C,Santos,(F),Corinthians,1-0,90,0,662,673
1971,1972-09-09,E,D1,1F,Santos,(F),Botafogo,1-1,90,0,663,673
1971,1972-09-13,V,D1,1F,Santos,(F),Sergipe,0-1,90,1,664,674
1971,1972-09-17,D,D1,1F,Santos,(F),Vitória,1-0,90,0,665,674
1971,1972-09-24,D,D1,1F,Santos,(F),Fluminense,2-1,90,0,666,674
1971,1972-10-25,V,D1,1F,Santos,(F),Palmeiras,0-1,90,1,667,675
1971,1972-10-29,V,D1,1F,Santos,(F),Bahia,0-2,n/d,0,668,675
1971,1972-11-12,D,D1,1F,Santos,(F),Portuguesa,2-0,90,0,669,675
1971,1972-11-16,V,D1,1F,Santos,(F),Atlético Mineiro,0-1,90,0,670,675
1971,1972-11-19,V,D1,1F,Santos,(F),Santa Cruz,2-4,90,1,671,676
1971,1972-11-23,E,D1,1F,Santos,(C),Flamengo,0-0,90,0,672,676
1971,1972-11-25,V,D1,1F,Santos,(C),Corinthians,4-0,90,0,673,676
1971,1972-11-29,V,D1,1F,Santos,(F),ABC,0-2,90,1,674,677
1971,1972-12-03,D,D1,1F,Santos,(F),Ceará,2-1,90,1,675,678
1971,1972-12-09,V,D1,4,Santos,(C),Santa Cruz,2-0,90,0,676,678
1971,1972-12-14,D,D1,4,Santos,(C),Grêmio,0-1,90,0,677,678
1971,1972-12-16,D,D1,4,Santos,(F),Botafogo,2-1,90,0,678,678
1972,1973-03-25,E,SP1,1T,Santos,(F),São Paulo,2-2,90,1,679,679
1972,1973-04-04,V,SP1,1T,Santos,(C),Juventus-SP,6-0,90,2,680,681
1972,1973-04-08,V,SP1,1T,Santos,(C),Portuguesa,1-0,90,0,681,681
1972,1973-04-18,V,SP1,1T,Santos,(C),América-SP,1-0,90,0,682,681
1972,1973-04-22,V,SP1,1T,Santos,(F),Guarani,0-1,90,0,683,681
1972,1973-04-29,V,SP1,1T,Santos,(C),Corinthians,3-0,90,2,684,683
1972,1973-05-06,E,SP1,1T,Santos,(F),Palmeiras,1-1,90,1,685,684
1972,1973-05-13,V,SP1,1T,Santos,(F),Botafogo-SP,1-2,90,0,686,684
1972,1973-05-20,V,SP1,1T,Santos,(C),Ponte Preta,5-1,90,2,687,686
1972,1973-07-08,V,SP1,2T,Santos,(C),Botafogo-SP,2-0,90,1,688,687
1972,1973-07-15,V,SP1,2T,Santos,(F),São Bento,0-1,90,0,689,687
1972,1973-07-22,E,SP1,2T,Santos,(C),Corinthians,1-1,90,1,690,688
1972,1973-07-26,E,SP1,2T,Santos,(F),Juventus-SP,0-0,90,0,691,688
1972,1973-07-29,E,SP1,2T,Santos,(F),São Paulo,0-0,90,0,692,688
1972,1973-08-05,V,SP1,2T,Santos,(F),América-SP,0-1,90,0,693,688
1972,1973-08-08,D,SP1,2T,Santos,(F),Portuguesa,1-0,90,0,694,688
1972,1973-08-12,D,SP1,2T,Santos,(C),Palmeiras,0-1,90,0,695,688
1972,1973-08-15,V,SP1,2T,Santos,(C),Guarani,1-0,90,1,696,689
1972,1973-08-26,E,SP1,F,Santos,(F),Portuguesa,0-0,90,0,697,689
1972,1973-08-29,D,D1,1F,Santos,(F),Vitória,2-0,90,0,698,689
1972,1973-09-02,E,D1,1F,Santos,(C),Palmeiras,0-0,90,0,699,689
1972,1973-09-09,V,D1,1F,Santos,(F),Flamengo,0-1,90,0,700,689
1972,1973-09-12,D,D1,1F,Santos,(F),Comercial-MS,1-0,90,0,701,689
1972,1973-09-16,V,D1,1F,Santos,(F),Athletico Paranaense,0-2,90,0,702,689
1972,1973-09-19,E,D1,1F,Santos,(F),Atlético Mineiro,0-0,90,0,703,689
1972,1973-09-23,D,D1,1F,Santos,(F),Ceará,2-0,90,0,704,689
1972,1973-09-26,V,D1,1F,Santos,(F),América-RN,1-6,90,3,705,692
1972,1973-09-30,V,D1,1F,Santos,(F),Náutico,0-3,n/d,0,706,692
1972,1973-10-03,V,D1,1F,Santos,(F),Sergipe,0-3,n/d,1,707,693
1972,1973-10-07,D,D1,1F,Santos,(F),Santa Cruz,3-2,90,1,708,694
1972,1973-10-14,E,D1,1F,Santos,(F),Vasco,1-1,90,0,709,694
1972,1973-10-17,E,D1,1F,Santos,(F),Goiás,0-0,n/d,0,710,694
1972,1973-11-04,V,D1,1F,Santos,(C),Portuguesa,3-2,90,2,711,696
1972,1973-11-11,V,D1,1F,Santos,(F),Athletico Paranaense,0-1,90,1,712,697
1972,1973-11-14,E,D1,1F,Santos,(F),Guarani,1-1,90,1,713,698
1972,1973-11-18,V,D1,1F,Santos,(F),Coritiba,1-2,90,1,714,699
1972,1973-11-28,V,D1,1F,Santos,(F),Internacional,0-2,90,1,715,700
1972,1973-12-08,E,D1,1F,Santos,(F),Palmeiras,1-1,90,0,716,700
1972,1973-12-12,V,D1,1F,Santos,(C),Grêmio,4-0,90,2,717,702
1972,1973-12-17,V,D1,1F,Santos,(C),São Paulo,1-0,90,1,718,703
1972,1974-01-13,E,D1,2,Santos,(F),Santa Cruz,1-1,90,0,719,703
1972,1974-01-17,D,D1,2,Santos,(C),São Paulo,1-2,90,1,720,704
1972,1974-01-20,V,D1,2,Santos,(F),Botafogo,0-3,90,1,721,705
1972,1974-01-23,V,D1,2,Santos,(F),Fortaleza,1-5,90,2,722,707
1972,1974-01-26,D,D1,2,Santos,(F),Grêmio,1-0,90,0,723,707
1972,1974-01-31,V,D1,2,Santos,(C),Vitória,1-0,90,0,724,707
1972,1974-02-03,V,D1,2,Santos,(C),Guarani,2-0,90,1,725,708
1972,1974-02-06,E,D1,2,Santos,(C),Goiás,4-4,90,0,726,708
1972,1974-02-10,E,D1,2,Santos,(C),Cruzeiro,0-0,90,0,727,708
1973,1974-03-10,D,D1,B,Santos,(C),Portuguesa,1-2,90,0,728,708
1973,1974-03-17,V,D1,B,Santos,(F),América Mineiro,0-2,90,0,729,708
1973,1974-03-20,V,D1,B,Santos,(F),CEUB,1-3,90,1,730,709
1973,1974-03-23,E,D1,B,Santos,(F),Guarani,2-2,90,2,731,711
1973,1974-03-30,E,D1,B,Santos,(F),Náutico,1-1,90,1,732,712
1973,1974-04-06,E,D1,B,Santos,(F),Sport,1-1,90,1,733,713
1973,1974-04-13,V,D1,B,Santos,(C),Cruzeiro,1-0,90,0,734,713
1973,1974-04-20,V,D1,B,Santos,(F),Palmeiras,0-4,90,1,735,714
1973,1974-04-28,V,D1,B,Santos,(F),Nacional-AM,0-1,90,1,736,715
1973,1974-05-02,V,D1,B,Santos,(C),Rio Negro-AM,3-0,n/d,1,737,716
1973,1974-05-18,E,D1,B,Santos,(F),Corinthians,1-1,n/d,0,738,716
1973,1974-06-02,E,D1,B,Santos,(C),São Paulo,1-1,90,0,739,716
1973,1974-06-09,D,D1,B,Santos,(F),Atlético Mineiro,2-1,90,0,740,716
1973,1974-07-18,E,D1,3,Santos,(C),Fortaleza,1-1,90,0,741,716
1973,1974-07-21,D,D1,A,Santos,(F),Vasco,2-1,90,1,742,717
1973,1974-07-24,V,D1,A,Santos,(C),Internacional,2-1,90,0,743,717
1973,1974-07-28,D,D1,A,Santos,(C),Cruzeiro,1-3,90,0,744,717
1973,1974-08-11,D,SP1,1T,Santos,(F),Portuguesa,1-0,90,0,745,717
1973,1974-08-14,V,SP1,1T,Santos,(C),Botafogo-SP,2-1,90,0,746,717
1973,1974-08-24,D,SP1,1T,Santos,(C),Saad S. Caetano,1-3,90,0,747,717
1973,1974-09-09,E,SP1,1T,Santos,(C),Palmeiras,0-0,90,0,748,717
1973,1974-09-15,E,SP1,1T,Santos,(C),São Paulo,1-1,90,0,749,717
1973,1974-09-18,V,SP1,1T,Santos,(F),Comercial,0-1,90,0,750,717
1973,1974-09-22,E,SP1,1T,Santos,(F),Guarani,2-2,90,2,751,719
1973,1974-09-29,D,SP1,1T,Santos,(C),Corinthians,0-1,90,0,752,719
1973,1974-10-02,V,SP1,1T,Santos,(C),Ponte Preta,2-0,90,0,753,719
